vol_test,arima_direct_fcst,garch_direct_fcst,modwt_arima_fcst,modwt_garch_fcst
0.03711158387317442,0.03732824031402793,0.036245979910539,0.04855067432965652,0.04462492472011667
0.037414115455293745,0.037426863520247176,0.0362591533854087,0.0486826925570576,0.04462532239954363
0.03756979287473421,0.03745873120523934,0.03627205874894566,0.04873767078829912,0.04462570950842693
0.03757169544838017,0.03745628065797884,0.03628470155195062,0.0487605665316228,0.044626086327825706
0.03651992577943398,0.03745796368392865,0.03629708722645313,0.04877010043584124,0.044626453131321374
0.03608241254149928,0.037458622795761405,0.036309221088411614,0.04877407024799764,0.04462681018521691
0.03533532203250813,0.03745888091917782,0.03632110834034547,0.04877572323382548,0.044627157748730634
0.03553113987867023,0.03745898200626925,0.036332754073901324,0.0487764115188222,0.04462749607418498
0.03552803213321082,0.037459021594308944,0.036344163272355075,0.048776698113074085,0.04462782540719009
0.035313517260177445,0.037459037097899606,0.03635534081305185,0.048776817447747374,0.04462814598682261
0.03137787808644797,0.037459043169463774,0.03636629146978548,0.04877686713738405,0.04462845804579966
0.02745515326342133,0.03745904554722853,0.03637701991511931,0.04877688782759859,0.044628761810648156
0.027398156120898822,0.03745904647841612,0.036387530722649886,0.048776896442774845,0.04462905750186968
0.026467920220387072,0.03745904684309069,0.03639782836921532,0.04877690003003885,0.044629345334100845
0.026453783835946282,0.03745904698590567,0.0364079172370497,0.048776901523735865,0.044629625516269505
0.028075455664318964,0.037459047041835315,0.03641780161588513,0.048776902145694766,0.04462989825174667
0.028162164253735376,0.037459047063738656,0.036427485705002864,0.048776902404671564,0.044630163738494516
0.026358550566934674,0.03745904707231651,0.03643697361523493,0.04877690251250664,0.04463042216921027
0.02978489118937495,0.037459047075675794,0.036446269370917536,0.04877690255740797,0.04463067373146641
0.028913951163367216,0.03745904707699137,0.03645537691179772,0.04877690257610439,0.044630918607847084
0.030179039934759202,0.03745904707750657,0.03646430009489434,0.04877690258388937,0.044631156976080846
0.029852113990029128,0.03745904707770834,0.036473042696314815,0.04877690258713095,0.044631389009169894
0.029385554003424543,0.03745904707778736,0.03648160841302863,0.04877690258848071,0.044631614875515875
0.029432289773316845,0.03745904707781831,0.03649000086459895,0.048776902589042735,0.044631834739042274
0.029241246072341968,0.037459047077830425,0.036498223594873286,0.048776902589276756,0.04463204875931364
0.029081443530618027,0.03745904707783517,0.036506280073634455,0.0487769025893742,0.04463225709165154
0.02899413468667523,0.03745904707783703,0.036514173698212714,0.04877690258941477,0.044632459887247476
0.02756397141734659,0.03745904707783776,0.0365219077950603,0.04877690258943167,0.044632657293272766
0.027015841624003792,0.037459047077838044,0.036529485621289146,0.0487769025894387,0.04463284945298553
0.027013761070180685,0.037459047077838155,0.0365369103661729,0.04877690258944163,0.04463303650583481
0.027436811709533503,0.037459047077838196,0.03654418515261409,0.04877690258944285,0.044633218587561876
0.029516222450237682,0.03745904707783821,0.0365513130385773,0.04877690258944336,0.0446333958302989
0.029404710066509344,0.03745904707783822,0.036558297018489415,0.04877690258944357,0.04463356836266498
0.02939761383660834,0.03745904707783822,0.03656514002460748,0.04877690258944366,0.04463373630985957
0.029369431028100093,0.03745904707783822,0.03657184492835535,0.04877690258944369,0.04463389979375346
0.029373822081038833,0.03745904707783822,0.0365784145416296,0.048776902589443706,0.04463405893297735
0.028703878358880903,0.03745904707783822,0.03658485161807569,0.04877690258944371,0.04463421384300799
0.028368536336448643,0.03745904707783822,0.03659115885433509,0.04877690258944371,0.0446343646362521
0.028427978805712798,0.03745904707783822,0.036597338891263986,0.04877690258944371,0.04463451142212805
0.028441475421876788,0.03745904707783822,0.03660339431512445,0.04877690258944371,0.044634654307145305
0.02824782662802217,0.03745904707783822,0.03660932765874863,0.04877690258944371,0.04463479339498182
0.02743319723994168,0.03745904707783822,0.03661514140267667,0.04877690258944371,0.044634928786559336
0.02758111821625757,0.03745904707783822,0.03662083797626904,0.04877690258944371,0.04463506058011671
0.027844187237693902,0.03745904707783822,0.036626419758793896,0.04877690258944371,0.044635188871281234
0.027802441088096177,0.03745904707783822,0.036631889080490004,0.04877690258944371,0.04463531375313811
0.024887565674205164,0.03745904707783822,0.036637248223605964,0.04877690258944371,0.04463543531629806
0.02490005576204166,0.03745904707783822,0.03664249942341622,0.04877690258944371,0.04463555364896311
0.025497187499127594,0.03745904707783822,0.03664764486921443,0.04877690258944371,0.04463566883699066
0.02198195944613219,0.03745904707783822,0.03665268670528478,0.04877690258944371,0.044635780963955846
0.020380824758667284,0.03745904707783822,0.03665762703185173,0.04877690258944371,0.0446358901112122
0.019281660783470662,0.03745904707783822,0.03666246790600875,0.04877690258944371,0.04463599635795075
0.019420152358394168,0.03745904707783822,0.03666721134262655,0.04877690258944371,0.044636099781257516
0.018903718227597677,0.03745904707783822,0.03667185931524125,0.04877690258944371,0.04463620045616948
0.01904333068989167,0.03745904707783822,0.03667641375692301,0.04877690258944371,0.04463629845572907
0.01875883857675869,0.03745904707783822,0.0366808765611256,0.04877690258944371,0.0446363938510372
0.01884417872255252,0.03745904707783822,0.03668524958251729,0.04877690258944371,0.0446364867113049
0.018919035600022185,0.03745904707783822,0.03668953463779358,0.04877690258944371,0.04463657710390354
0.01932305931564517,0.03745904707783822,0.03669373350647219,0.04877690258944371,0.044636665094413774
0.019543251839782838,0.03745904707783822,0.03669784793167062,0.04877690258944371,0.04463675074667312
0.01952861375769543,0.03745904707783822,0.03670187962086688,0.04877690258944371,0.044636834122822336
0.019486716917232128,0.03745904707783822,0.03670583024664356,0.04877690258944371,0.0446369152833505
0.01628915380821018,0.03745904707783822,0.03670970144741588,0.04877690258944371,0.04463699428713896
0.018319940938065504,0.03745904707783822,0.036713494828143796,0.04877690258944371,0.04463707119150404
0.01831810014337367,0.03745904707783822,0.03671721196102885,0.04877690258944371,0.04463714605223868
0.018356747903739385,0.03745904707783822,0.036720854386195864,0.04877690258944371,0.04463721892365291
0.01833492151489173,0.03745904707783822,0.036724423612359905,0.04877690258944371,0.04463728985861328
0.0182279324307639,0.03745904707783822,0.03672792111747898,0.04877690258944371,0.04463735890858125
0.01837539080328398,0.03745904707783822,0.03673134834939259,0.04877690258944371,0.04463742612365053
0.018801234328871288,0.03745904707783822,0.03673470672644657,0.04877690258944371,0.044637491552583425
0.019106634858906006,0.03745904707783822,0.03673799763810461,0.04877690258944371,0.04463755524284627
0.018699308990465326,0.03745904707783822,0.03674122244554656,0.04877690258944371,0.04463761724064384
0.018745611667954357,0.03745904707783822,0.036744382482253986,0.04877690258944371,0.04463767759095291
0.01857089479101082,0.03745904707783822,0.03674747905458322,0.04877690258944371,0.04463773633755489
0.018252836580084017,0.03745904707783822,0.03675051344232613,0.04877690258944371,0.044637793523067605
0.018345376295731547,0.03745904707783822,0.03675348689925901,0.04877690258944371,0.04463784918897622
0.01902334620203272,0.03745904707783822,0.03675640065367971,0.04877690258944371,0.04463790337566335
0.01958284978902654,0.03745904707783822,0.03675925590893335,0.04877690258944371,0.04463795612243837
0.016134975536467137,0.03745904707783822,0.03676205384392695,0.04877690258944371,0.04463800746756595
0.01612189668964987,0.03745904707783822,0.036764795613633036,0.04877690258944371,0.044638057448293814
0.0175395382492774,0.03745904707783822,0.03676748234958261,0.04877690258944371,0.04463810610087977
0.017472514634088183,0.03745904707783822,0.03677011516034772,0.04877690258944371,0.04463815346061803
0.017536398402117098,0.03745904707783822,0.03677269513201378,0.04877690258944371,0.04463819956186482
0.01821529291379283,0.03745904707783822,0.03677522332864196,0.04877690258944371,0.044638244438063315
0.018185480004899106,0.03745904707783822,0.03677770079272172,0.04877690258944371,0.0446382881217679
0.018226665348383467,0.03745904707783822,0.03678012854561396,0.04877690258944371,0.04463833064466781
0.01821623840503945,0.03745904707783822,0.03678250758798469,0.04877690258944371,0.04463837203761009
0.018301481811162448,0.03745904707783822,0.03678483890022967,0.04877690258944371,0.04463841233062204
0.017797156122595456,0.03745904707783822,0.03678712344289011,0.04877690258944371,0.04463845155293293
0.017749342911761536,0.03745904707783822,0.036789362157059594,0.04877690258944371,0.04463848973299527
0.017600545280400295,0.03745904707783822,0.03679155596478253,0.04877690258944371,0.04463852689850544
0.01700340393156477,0.03745904707783822,0.03679370576944421,0.04877690258944371,0.04463856307642376
0.01663263771166539,0.03745904707783822,0.036795812456152745,0.04877690258944371,0.044638598292994096
0.015196726527095687,0.03745904707783822,0.03679787689211295,0.04877690258944371,0.044638632573762854
0.01720323572581854,0.03745904707783822,0.03679989992699247,0.04877690258944371,0.04463866594359756
0.017114359310327208,0.03745904707783822,0.03680188239328023,0.04877690258944371,0.04463869842670489
0.01725031901910773,0.03745904707783822,0.03680382510663742,0.04877690258944371,0.04463873004664823
0.017244225317941193,0.03745904707783822,0.03680572886624116,0.04877690258944371,0.04463876082636475
0.017140711314330107,0.03745904707783822,0.036807594455121,0.04877690258944371,0.0446387907881821
0.01670898339833792,0.03745904707783822,0.03680942264048845,0.04877690258944371,0.04463881995383458
0.01651627461979252,0.03745904707783822,0.03681121417405956,0.04877690258944371,0.044638848344478885
0.016650909886417486,0.03745904707783822,0.03681296979237095,0.04877690258944371,0.0446388759807095
0.01676345456020177,0.03745904707783822,0.03681469021708912,0.04877690258944371,0.044638902882573626
0.017608794511330912,0.03745904707783822,0.036816376155313475,0.04877690258944371,0.044638929069585706
0.017608154984539194,0.03745904707783822,0.03681802829987296,0.04877690258944371,0.044638954560741614
0.017796912982494913,0.03745904707783822,0.03681964732961661,0.04877690258944371,0.044638979374532414
0.016742306082693267,0.03745904707783822,0.03682123390969807,0.04877690258944371,0.04463900352895779
0.01613480779100104,0.03745904707783822,0.03682278869185422,0.04877690258944371,0.0446390270415391
0.01611243497237151,0.03745904707783822,0.03682431231467806,0.04877690258944371,0.044639049929332084
0.016140214206403065,0.03745904707783822,0.03682580540388592,0.04877690258944371,0.04463907220893924
0.014696009206131623,0.03745904707783822,0.036827268572579175,0.04877690258944371,0.04463909389652189
0.016554461223436824,0.03745904707783822,0.036828702421500575,0.04877690258944371,0.044639115007811855
0.016373506810210724,0.03745904707783822,0.036830107539285235,0.04877690258944371,0.044639135558122926
0.015358800689032693,0.03745904707783822,0.03683148450270653,0.04877690258944371,0.04463915556236194
0.015479909417107786,0.03745904707783822,0.03683283387691681,0.04877690258944371,0.044639175035039606
0.015368508366110662,0.03745904707783822,0.03683415621568332,0.04877690258944371,0.04463919399028102
0.015872629785806364,0.03745904707783822,0.036835452061619076,0.04877690258944371,0.044639212441835927
0.01582332645094785,0.03745904707783822,0.03683672194640916,0.04877690258944371,0.04463923040308871
0.01511811260246627,0.03745904707783822,0.03683796639103227,0.04877690258944371,0.04463924788706804
0.015361672227365168,0.03745904707783822,0.036839185905977734,0.04877690258944371,0.04463926490645641
0.015344055705847907,0.03745904707783822,0.036840380991458095,0.04877690258944371,0.04463928147359927
0.015101262442807236,0.03745904707783822,0.036841552137617285,0.04877690258944371,0.044639297600514015
0.014823532941064949,0.03745904707783822,0.03684269982473461,0.04877690258944371,0.04463931329889871
0.014820413987156514,0.03745904707783822,0.03684382452342443,0.04877690258944371,0.044639328580140546
0.01337227572674406,0.03745904707783822,0.036844926694831893,0.04877690258944371,0.04463934345532412
0.013427543376379825,0.03745904707783822,0.036846006790824525,0.04877690258944371,0.044639357935239474
0.013452089168484487,0.03745904707783822,0.03684706525418001,0.04877690258944371,0.04463937203038993
0.013392667610840873,0.03745904707783822,0.03684810251877002,0.04877690258944371,0.044639385750999704
0.013492036217411428,0.03745904707783822,0.03684911900974041,0.04877690258944371,0.04463939910702132
0.013768080266714028,0.03745904707783822,0.03685011514368759,0.04877690258944371,0.04463941210814282
0.01372927051650076,0.03745904707783822,0.03685109132883143,0.04877690258944371,0.044639424763794816
0.013492279790980898,0.03745904707783822,0.0368520479651845,0.04877690258944371,0.04463943708315732
0.013684160494259159,0.03745904707783822,0.03685298544471799,0.04877690258944371,0.044639449075166385
0.013448242661171957,0.03745904707783822,0.03685390415152411,0.04877690258944371,0.04463946074852064
0.013485065201024219,0.03745904707783822,0.03685480446197529,0.04877690258944371,0.044639472111687534
0.013379221511403565,0.03745904707783822,0.03685568674488005,0.04877690258944371,0.044639483172909514
0.013417080067117332,0.03745904707783822,0.03685655136163576,0.04877690258944371,0.04463949394021002
0.01346910756496337,0.03745904707783822,0.036857398666378216,0.04877690258944371,0.04463950442139927
0.013373375257042873,0.03745904707783822,0.03685822900612825,0.04877690258944371,0.04463951462407994
0.013816181862310943,0.03745904707783822,0.03685904272093528,0.04877690258944371,0.04463952455565269
0.013462076827802939,0.03745904707783822,0.036859840144017976,0.04877690258944371,0.044639534223321516
0.011090593171280064,0.03745904707783822,0.03686062160190208,0.04877690258944371,0.04463954363409898
0.011697837286974867,0.03745904707783822,0.03686138741455536,0.04877690258944371,0.04463955279481131
0.011740287903442101,0.03745904707783822,0.03686213789551989,0.04877690258944371,0.04463956171210335
0.01166618785397331,0.03745904707783822,0.0368628733520416,0.04877690258944371,0.04463957039244334
0.012542087053016888,0.03745904707783822,0.036863594085197224,0.04877690258944371,0.04463957884212767
0.014386511757301485,0.03745904707783822,0.0368643003900186,0.04877690258944371,0.04463958706728542
0.014395707420345004,0.03745904707783822,0.03686499255561456,0.04877690258944371,0.04463959507388277
0.014365993688346604,0.03745904707783822,0.03686567086529023,0.04877690258944371,0.0446396028677274
0.014239933848643464,0.03745904707783822,0.03686633559666397,0.04877690258944371,0.04463961045447264
0.014355082418142533,0.03745904707783822,0.036866987021781934,0.04877690258944371,0.04463961783962161
0.015275975145320364,0.03745904707783822,0.03686762540723033,0.04877690258944371,0.04463962502853119
0.015472430385551949,0.03745904707783822,0.036868251014245304,0.04877690258944371,0.04463963202641592
0.015089139354751974,0.03745904707783822,0.03686886409882075,0.04877690258944371,0.04463963883835176
0.016740265642165488,0.03745904707783822,0.03686946491181381,0.04877690258944371,0.044639645469279815
0.016885225159605017,0.03745904707783822,0.036870053699048264,0.04877690258944371,0.044639651924009864
0.01711726128690267,0.03745904707783822,0.036870630701415864,0.04877690258944371,0.044639658207223896
0.01789933980712754,0.03745904707783822,0.03687119615497561,0.04877690258944371,0.04463966432347949
0.017969483318895974,0.03745904707783822,0.03687175029105096,0.04877690258944371,0.044639670277213106
0.01789178988031968,0.03745904707783822,0.03687229333632513,0.04877690258944371,0.044639676072743315
0.018064046408905358,0.03745904707783822,0.03687282551293443,0.04877690258944371,0.04463968171427394
0.019244186735174987,0.03745904707783822,0.03687334703855977,0.04877690258944371,0.0446396872058971
0.019069804061083415,0.03745904707783822,0.0368738581265162,0.04877690258944371,0.04463969255159618
0.01872514697147554,0.03745904707783822,0.0368743589858408,0.04877690258944371,0.044639697755248696
0.01879722245745409,0.03745904707783822,0.036874849821378626,0.04877690258944371,0.044639702820629144
0.018908401356013616,0.03745904707783822,0.03687533083386703,0.04877690258944371,0.04463970775141173
0.018869140302592638,0.03745904707783822,0.03687580222001826,0.04877690258944371,0.044639712551173015
0.01887850672440538,0.03745904707783822,0.03687626417260034,0.04877690258944371,0.04463971722339452
0.018809917815673156,0.03745904707783822,0.03687671688051638,0.04877690258944371,0.04463972177146526
0.018322994802374433,0.03745904707783822,0.036877160528882215,0.04877690258944371,0.044639726198684206
0.018402804697123493,0.03745904707783822,0.03687759529910256,0.04877690258944371,0.044639730508262636
0.018491819647952518,0.03745904707783822,0.03687802136894556,0.04877690258944371,0.04463973470332653
0.017869185436733395,0.03745904707783822,0.03687843891261586,0.04877690258944371,0.04463973878691878
0.018371026027488333,0.03745904707783822,0.03687884810082618,0.04877690258944371,0.044639742762001444
0.0184011934393927,0.03745904707783822,0.036879249100867505,0.04877690258944371,0.04463974663145785
0.01770556337079608,0.03745904707783822,0.03687964207667778,0.04877690258944371,0.044639750398094716
0.01606044853117999,0.03745904707783822,0.036880027188909266,0.04877690258944371,0.04463975406464419
0.01602750582709877,0.03745904707783822,0.03688040459499455,0.04877690258944371,0.0446397576337658
0.016028409660453373,0.03745904707783822,0.036880774449211166,0.04877690258944371,0.04463976110804842
0.016202743658452333,0.03745904707783822,0.036881136902744985,0.04877690258944371,0.04463976449001211
0.016104211473842556,0.03745904707783822,0.036881492103752245,0.04877690258944371,0.04463976778211001
0.01514059727195923,0.03745904707783822,0.03688184019742045,0.04877690258944371,0.04463977098673003
0.015187962176059177,0.03745904707783822,0.03688218132602788,0.04877690258944371,0.044639774106196656
0.014883929884633766,0.03745904707783822,0.03688251562900206,0.04877690258944371,0.044639777142772584
0.013081968708272896,0.03745904707783822,0.03688284324297697,0.04877690258944371,0.04463978009866041
0.013515409688296306,0.03745904707783822,0.03688316430184907,0.04877690258944371,0.044639782976004176
0.013204630193462583,0.03745904707783822,0.0368834789368323,0.04877690258944371,0.04463978577689097
0.012112942735309452,0.03745904707783822,0.03688378727651187,0.04877690258944371,0.04463978850335242
0.01382830793401598,0.03745904707783822,0.036884089446897035,0.04877690258944371,0.04463979115736616
0.01386424143385042,0.03745904707783822,0.03688438557147278,0.04877690258944371,0.04463979374085728
0.013673920397546767,0.03745904707783822,0.03688467577125045,0.04877690258944371,0.04463979625569972
0.012439324497475958,0.03745904707783822,0.036884960164817404,0.04877690258944371,0.04463979870371762
0.012850963179346099,0.03745904707783822,0.03688523886838562,0.04877690258944371,0.044639801086686644
0.012807625369023443,0.03745904707783822,0.03688551199583937,0.04877690258944371,0.04463980340633528
0.01446451010117227,0.03745904707783822,0.03688577965878189,0.04877690258944371,0.04463980566434608
0.014395808271370505,0.03745904707783822,0.03688604196658115,0.04877690258944371,0.044639807862356905
0.014542872909254082,0.03745904707783822,0.03688629902641467,0.04877690258944371,0.044639810001962064
0.014377206638805472,0.03745904707783822,0.03688655094331348,0.04877690258944371,0.04463981208471353
0.014391408878856815,0.03745904707783822,0.03688679782020512,0.04877690258944371,0.04463981411212202
0.014349131792636048,0.03745904707783822,0.036887039757955875,0.04877690258944371,0.04463981608565811
0.015401857301415479,0.03745904707783822,0.03688727685541208,0.04877690258944371,0.04463981800675331
0.015561441174093294,0.03745904707783822,0.036887509209440596,0.04877690258944371,0.04463981987680107
0.01579448241073433,0.03745904707783822,0.03688773691496858,0.04877690258944371,0.04463982169715785
0.02099137662224468,0.03745904707783822,0.036887960065022284,0.04877690258944371,0.04463982346914402
0.02109790617054845,0.03745904707783822,0.03688817875076523,0.04877690258944371,0.0446398251940449
0.022289363850488554,0.03745904707783822,0.036888393061535504,0.04877690258944371,0.04463982687311164
0.022292284376754158,0.03745904707783822,0.03688860308488241,0.04877690258944371,0.044639828507562145
0.022529265059139873,0.03745904707783822,0.03688880890660226,0.04877690258944371,0.04463983009858197
0.02280853214293939,0.03745904707783822,0.03688901061077356,0.04877690258944371,0.04463983164732515
0.023002007227818196,0.03745904707783822,0.036889208279791405,0.04877690258944371,0.04463983315491507
0.023141273792096816,0.03745904707783822,0.03688940199440127,0.04877690258944371,0.04463983462244525
0.023164402222330568,0.03745904707783822,0.03688959183373201,0.04877690258944371,0.044639836050980174
0.0232824915254676,0.03745904707783822,0.03688977787532832,0.04877690258944371,0.04463983744155601
0.023545663787539754,0.03745904707783822,0.036889960195182425,0.04877690258944371,0.044639838795181415
0.023795114148047393,0.03745904707783822,0.03689013886776523,0.04877690258944371,0.044639840112838246
0.02349603673784221,0.03745904707783822,0.03689031396605679,0.04877690258944371,0.044639841395482244
0.023903248719731634,0.03745904707783822,0.036890485561576196,0.04877690258944371,0.04463984264404379
0.023853682407411075,0.03745904707783822,0.03689065372441083,0.04877690258944371,0.04463984385942852
0.022760524144604923,0.03745904707783822,0.036890818523245064,0.04877690258944371,0.04463984504251801
0.023198222649646712,0.03745904707783822,0.03689098002538836,0.04877690258944371,0.0446398461941704
0.023217876039243062,0.03745904707783822,0.03689113829680284,0.04877690258944371,0.044639847315221054
0.02295322273231358,0.03745904707783822,0.036891293402130244,0.04877690258944371,0.04463984840648312
0.023147098921165808,0.03745904707783822,0.03689144540471842,0.04877690258944371,0.04463984946874814
0.0232934259698167,0.03745904707783822,0.0368915943666472,0.04877690258944371,0.04463985050278662
0.02214972885147388,0.03745904707783822,0.036891740348753845,0.04877690258944371,0.044639851509348606
0.02190867340303622,0.03745904707783822,0.03689188341065792,0.04877690258944371,0.0446398524891642
0.021715435364321703,0.03745904707783822,0.036892023610785675,0.04877690258944371,0.04463985344294411
0.022516064588003003,0.03745904707783822,0.036892161006393955,0.04877690258944371,0.044639854371380155
0.023758897956063684,0.03745904707783822,0.036892295653593615,0.04877690258944371,0.04463985527514577
0.02420792996942323,0.03745904707783822,0.03689242760737251,0.04877690258944371,0.044639856154896504
0.024142947006070493,0.03745904707783822,0.03689255692161793,0.04877690258944371,0.04463985701127048
0.024256106420952755,0.03745904707783822,0.03689268364913868,0.04877690258944371,0.04463985784488887
0.024227395418459856,0.03745904707783822,0.03689280784168668,0.04877690258944371,0.04463985865635633
0.02086624754275789,0.03745904707783822,0.03689292954997811,0.04877690258944371,0.044639859446261455
0.02078987520640868,0.03745904707783822,0.036893048823714164,0.04877690258944371,0.04463986021517721
0.019941059893779572,0.03745904707783822,0.03689316571160138,0.04877690258944371,0.044639860963661314
0.019996282214896816,0.03745904707783822,0.03689328026137156,0.04877690258944371,0.044639861692256685
0.02001573159389241,0.03745904707783822,0.03689339251980126,0.04877690258944371,0.04463986240149181
0.021702772101330856,0.03745904707783822,0.03689350253273098,0.04877690258944371,0.044639863091881116
0.02160690251762295,0.03745904707783822,0.03689361034508383,0.04877690258944371,0.04463986376392538
0.021564773365776956,0.03745904707783822,0.03689371600088396,0.04877690258944371,0.04463986441811208
0.021699591926833503,0.03745904707783822,0.03689381954327453,0.04877690258944371,0.04463986505491572
0.02156143925909895,0.03745904707783822,0.036893921014535355,0.04877690258944371,0.0446398656747982
0.021208529561139316,0.03745904707783822,0.0368940204561002,0.04877690258944371,0.04463986627820915
0.022892637401039546,0.03745904707783822,0.036894117908573706,0.04877690258944371,0.04463986686558625
0.022966361770279206,0.03745904707783822,0.036894213411748006,0.04877690258944371,0.04463986743735556
0.022227615624506807,0.03745904707783822,0.036894307004618966,0.04877690258944371,0.044639867993931805
0.022835005304133515,0.03745904707783822,0.036894398725402164,0.04877690258944371,0.04463986853571869
0.023153788273733263,0.03745904707783822,0.03689448861154847,0.04877690258944371,0.04463986906310921
0.022270287519208554,0.03745904707783822,0.03689457669975939,0.04877690258944371,0.044639869576485906
0.02366959818560656,0.03745904707783822,0.036894663026002035,0.04877690258944371,0.04463987007622114
0.02386539622916138,0.03745904707783822,0.03689474762552386,0.04877690258944371,0.0446398705626774
0.023602917106586237,0.03745904707783822,0.036894830532867046,0.04877690258944371,0.04463987103620755
0.023557262177943832,0.03745904707783822,0.036894911781882624,0.04877690258944371,0.04463987149715504
0.023321372541211832,0.03745904707783822,0.036894991405744294,0.04877690258944371,0.04463987194585422
0.024314374397704078,0.03745904707783822,0.03689506943696201,0.04877690258944371,0.04463987238263056
0.026941230319028432,0.03745904707783822,0.03689514590739526,0.04877690258944371,0.044639872807800886
0.02684994330699307,0.03745904707783822,0.036895220848266075,0.04877690258944371,0.04463987322167357
0.025590043307204283,0.03745904707783822,0.03689529429017179,0.04877690258944371,0.044639873624548826
0.02554548390964779,0.03745904707783822,0.036895366263097557,0.04877690258944371,0.04463987401671887
0.02527989930843004,0.03745904707783822,0.03689543679642859,0.04877690258944371,0.04463987439846818
0.025095002908341053,0.03745904707783822,0.03689550591896219,0.04877690258944371,0.044639874770073626
0.025105077886396942,0.03745904707783822,0.036895573658919475,0.04877690258944371,0.04463987513180478
0.02506906959065671,0.03745904707783822,0.03689564004395695,0.04877690258944371,0.044639875483924
0.024883713918541432,0.03745904707783822,0.036895705101177796,0.04877690258944371,0.04463987582668671
0.024542774846053318,0.03745904707783822,0.03689576885714292,0.04877690258944371,0.04463987616034152
0.02477574318318597,0.03745904707783822,0.03689583133788186,0.04877690258944371,0.04463987648513045
0.024607982402684535,0.03745904707783822,0.03689589256890337,0.04877690258944371,0.04463987680128909
0.023125635278724244,0.03745904707783822,0.03689595257520586,0.04877690258944371,0.04463987710904676
0.023209325315477775,0.03745904707783822,0.03689601138128761,0.04877690258944371,0.04463987740862668
0.023391270403268317,0.03745904707783822,0.0368960690111568,0.04877690258944371,0.04463987770024617
0.023302624083716302,0.03745904707783822,0.036896125488341265,0.04877690258944371,0.044639877984116734
0.023246281207194908,0.03745904707783822,0.03689618083589817,0.04877690258944371,0.04463987826044429
0.023877637426730908,0.03745904707783822,0.03689623507642339,0.04877690258944371,0.044639878529429265
0.021598004526510742,0.03745904707783822,0.03689628823206074,0.04877690258944371,0.04463987879126677
0.021325683812950007,0.03745904707783822,0.03689634032451104,0.04877690258944371,0.044639879046146726
0.021299225761451494,0.03745904707783822,0.036896391375040985,0.04877690258944371,0.04463987929425401
0.021003554377468214,0.03745904707783822,0.0368964414044918,0.04877690258944371,0.04463987953576858
0.020774699043659733,0.03745904707783822,0.036896490433287785,0.04877690258944371,0.04463987977086563
0.020704285520437724,0.03745904707783822,0.03689653848144464,0.04877690258944371,0.04463987999971568
0.01962296499375574,0.03745904707783822,0.03689658556857765,0.04877690258944371,0.04463988022248472
0.01956788450738803,0.03745904707783822,0.03689663171390971,0.04877690258944371,0.04463988043933433
0.019559697529294973,0.03745904707783822,0.03689667693627913,0.04877690258944371,0.04463988065042182
0.01960222538131336,0.03745904707783822,0.03689672125414738,0.04877690258944371,0.04463988085590029
0.019792047567259323,0.03745904707783822,0.03689676468560662,0.04877690258944371,0.044639881055918776
0.01793524913006927,0.03745904707783822,0.03689680724838708,0.04877690258944371,0.044639881250622376
0.014775694596833448,0.03745904707783822,0.03689684895986429,0.04877690258944371,0.04463988144015231
0.014303498555637471,0.03745904707783822,0.03689688983706621,0.04877690258944371,0.044639881624646056
0.014152068061145535,0.03745904707783822,0.036896929896680156,0.04877690258944371,0.044639881804237426
0.013100173870927701,0.03745904707783822,0.03689696915505963,0.04877690258944371,0.044639881979056696
0.013824403463073969,0.03745904707783822,0.03689700762823098,0.04877690258944371,0.04463988214923067
0.013668705094946174,0.03745904707783822,0.03689704533189998,0.04877690258944371,0.04463988231488278
0.014523074421050053,0.03745904707783822,0.03689708228145823,0.04877690258944371,0.04463988247613317
0.013920680658683451,0.03745904707783822,0.03689711849198941,0.04877690258944371,0.04463988263309883
0.013891128639206201,0.03745904707783822,0.03689715397827549,0.04877690258944371,0.044639882785893585
0.013847149750127494,0.03745904707783822,0.03689718875480273,0.04877690258944371,0.044639882934628276
0.01313372802019615,0.03745904707783822,0.036897222835767636,0.04877690258944371,0.04463988307941079
0.013139321366968937,0.03745904707783822,0.0368972562350827,0.04877690258944371,0.04463988322034614
